method,params,model,seed,train_score,test_score,grid_search_time,time,test_ind
traditional_gp,{},DT,1,0.9024915717378189,0.801907860274048,3.910064697265625e-05,76.64525103569031,"['(((((""Thal"" * (""Age"" - ""Slope"")) + (((""Trestbps"" * ""Thal"") + (""Age"" * ""Thal"")) - ""Max heart rate"")) + (""Chest pain type"" / (((""Max heart rate"" - ""Max heart rate"") / ""Max heart rate"") * ((""Max heart rate"" * ""Exercise induced angina"") + ""Chest pain type"")))) + (((""Number of vessels colored"" - ""Thal"") * ((""Number of vessels colored"" * ""Exercise induced angina"") * ((""Number of vessels colored"" + ""Exercise induced angina"") + ""Trestbps""))) + (((""Exercise induced angina"" / ""Age"") - ""Number of vessels colored"") / (((""Sex"" / ""Number of vessels colored"") / (""Number of vessels colored"" + ""Fasting blood sugar gt 120"")) + ((""Max heart rate"" / ""Trestbps"") - (""Resting ecg"" + ""Exercise induced angina"")))))) / ""Number of vessels colored"")']"
traditional_gp,{},DT,0,0.9378248182927476,0.7490832896804609,4.172325134277344e-05,115.25140476226807,"['(((((((""Trestbps"" - ""Number of vessels colored"") + (""Number of vessels colored"" + ""Resting ecg"")) - ((""Fasting blood sugar gt 120"" * ""Cholesterol"") * ""Sex"")) + ""Trestbps"") + (((""Number of vessels colored"" * ""Max heart rate"") * ((""Oldpeak"" * ""Chest pain type"") - (""Number of vessels colored"" * ""Exercise induced angina""))) + ((""Cholesterol"" * (""Thal"" / ""Slope"")) - ((""Number of vessels colored"" * ""Thal"") / ""Sex"")))) * ""Thal"") * (((""Trestbps"" / ""Max heart rate"") * ""Thal"") / ((((""Number of vessels colored"" * ""Thal"") * ""Resting ecg"") * (((""Resting ecg"" * ""Max heart rate"") - (""Exercise induced angina"" * ""Trestbps"")) - ((""Exercise induced angina"" - ""Slope"") / (""Slope"" * ""Sex"")))) * ""Chest pain type"")))']"
traditional_gp,{},DT,2,0.9379491820149757,0.8017736045905061,5.507469177246094e-05,127.30894231796265,"['(((((((""Slope"" + ""Chest pain type"") - (""Age"" + ""Max heart rate"")) / (""Number of vessels colored"" / ""Exercise induced angina"")) * (((""Oldpeak"" - ""Trestbps"") + (""Resting ecg"" + ""Exercise induced angina"")) - ((""Exercise induced angina"" / ""Number of vessels colored"") / (""Number of vessels colored"" / ""Resting ecg"")))) / ""Trestbps"") + (((((""Exercise induced angina"" / ""Chest pain type"") / (""Resting ecg"" - ""Exercise induced angina"")) + (""Sex"" / (""Fasting blood sugar gt 120"" * ""Age""))) - ""Cholesterol"") - ((""Resting ecg"" * ((""Trestbps"" + ""Cholesterol"") * (""Slope"" + ""Slope""))) - ""Trestbps""))) / ""Thal"")']"
traditional_gp,{},DT,4,0.9379491820149757,0.6833351570193675,5.507469177246094e-05,124.08393025398254,"['((((((""Resting ecg"" + ""Chest pain type"") + ((""Trestbps"" + ""Exercise induced angina"") + ""Cholesterol"")) * (((""Chest pain type"" / ""Cholesterol"") - (""Number of vessels colored"" / ""Resting ecg"")) - (""Resting ecg"" + ""Chest pain type""))) / ((((""Max heart rate"" - ""Cholesterol"") * (""Age"" - ""Chest pain type"")) - (""Cholesterol"" * ""Cholesterol"")) + (((""Max heart rate"" / ""Number of vessels colored"") + ""Max heart rate"") + ((""Sex"" / ""Exercise induced angina"") * (""Cholesterol"" * ""Fasting blood sugar gt 120""))))) - ""Chest pain type"") / ""Thal"")']"
traditional_gp,{},DT,3,0.9244714816802847,0.7504761904761904,6.008148193359375e-05,138.37871026992798,"['((""Sex"" * (((((""Sex"" * ""Max heart rate"") / (""Slope"" - ""Sex"")) / ((""Sex"" * ""Resting ecg"") - (""Number of vessels colored"" * ""Slope""))) - (""Sex"" * ""Sex"")) / (((""Sex"" / ""Oldpeak"") + ""Trestbps"") / ""Slope""))) + ((((((""Thal"" - ""Slope"") / (""Cholesterol"" + ""Fasting blood sugar gt 120"")) - ""Oldpeak"") - (((""Thal"" * ""Age"") - (""Age"" * ""Oldpeak"")) / ""Trestbps"")) / ((((""Max heart rate"" + ""Oldpeak"") - (""Oldpeak"" + ""Chest pain type"")) + (""Chest pain type"" - (""Max heart rate"" * ""Chest pain type""))) / (((""Number of vessels colored"" / ""Chest pain type"") - ""Exercise induced angina"") + ""Max heart rate""))) / (((""Max heart rate"" + ""Oldpeak"") - (((""Max heart rate"" - ""Sex"") + (""Age"" + ""Age"")) / ((""Trestbps"" - ""Slope"") - (""Age"" * ""Oldpeak"")))) / ((((""Slope"" / ""Fasting blood sugar gt 120"") * (""Exercise induced angina"" - ""Exercise induced angina"")) - ""Trestbps"") * ""Exercise induced angina""))))']"
traditional_gp,{},DT,5,0.915839011102453,0.7357456140350876,6.771087646484375e-05,120.55707907676697,"['(""Thal"" + ((((""Max heart rate"" + ((""Thal"" - ""Number of vessels colored"") * (""Thal"" + ""Resting ecg""))) + (""Number of vessels colored"" * ((""Slope"" + ""Resting ecg"") / ""Slope""))) / ((""Thal"" + ""Slope"") / ""Slope"")) / ((((""Number of vessels colored"" / (""Thal"" / ""Cholesterol"")) + ""Max heart rate"") + ""Cholesterol"") + ""Exercise induced angina"")))']"
traditional_gp,{},DT,6,0.9244714816802847,0.7885964912280702,5.841255187988281e-05,117.09462022781372,"['(((""Exercise induced angina"" / ((""Resting ecg"" - ((""Exercise induced angina"" - ""Resting ecg"") + (""Oldpeak"" * ""Resting ecg""))) - (""Sex"" + ((""Number of vessels colored"" / ""Age"") / (""Thal"" / ""Slope""))))) - (""Exercise induced angina"" - (((""Thal"" * (""Trestbps"" - ""Sex"")) + ((""Exercise induced angina"" - ""Resting ecg"") + (""Oldpeak"" * ""Resting ecg""))) / (((""Cholesterol"" * ""Oldpeak"") - ""Resting ecg"") * ""Number of vessels colored"")))) - ((""Oldpeak"" / ""Thal"") - ((((""Thal"" * ""Number of vessels colored"") - (""Slope"" / ""Exercise induced angina"")) - ""Thal"") + ((""Exercise induced angina"" / ((""Trestbps"" - ""Sex"") - ""Trestbps"")) - (""Thal"" + ((""Chest pain type"" / ""Sex"") + ""Number of vessels colored""))))))']"
traditional_gp,{},DT,8,0.9247984054847056,0.7224830464267085,6.151199340820312e-05,120.81917524337769,"['(""Thal"" + ((((((""Cholesterol"" + ""Cholesterol"") * ""Trestbps"") / ""Exercise induced angina"") / (""Max heart rate"" + ((""Thal"" + ""Chest pain type"") / (""Max heart rate"" * ""Age"")))) - (((""Slope"" * (""Number of vessels colored"" / ""Cholesterol"")) - ((""Sex"" * ""Trestbps"") + (""Sex"" * ""Resting ecg""))) / ""Slope"")) / (((((""Trestbps"" + ""Thal"") - (""Slope"" * ""Trestbps"")) * ""Number of vessels colored"") / (((""Sex"" / ""Chest pain type"") * ""Cholesterol"") / ""Max heart rate"")) * ((""Age"" / (""Trestbps"" * ""Age"")) + (""Slope"" / (""Exercise induced angina"" + ""Fasting blood sugar gt 120""))))))']"
traditional_gp,{},DT,7,0.907243434120503,0.8023196709948707,5.698204040527344e-05,133.00470995903015,"['(((((((""Cholesterol"" + ""Trestbps"") * ""Fasting blood sugar gt 120"") * (""Exercise induced angina"" * (""Resting ecg"" * ""Trestbps""))) - ((""Exercise induced angina"" - (""Trestbps"" / ""Thal"")) / ""Fasting blood sugar gt 120"")) / (""Number of vessels colored"" + (((""Exercise induced angina"" / ""Max heart rate"") - (""Number of vessels colored"" / ""Sex"")) / ((""Slope"" / ""Thal"") / ""Trestbps"")))) / (((((""Cholesterol"" - ""Slope"") / (""Age"" / ""Cholesterol"")) + ""Slope"") - ""Age"") / ((((""Slope"" * ""Age"") / (""Thal"" * ""Slope"")) + ((""Number of vessels colored"" * ""Age"") - (""Chest pain type"" * ""Sex""))) + (((""Max heart rate"" * ""Max heart rate"") - ""Trestbps"") / ""Max heart rate"")))) / ((""Oldpeak"" * ""Number of vessels colored"") / (((((""Chest pain type"" / ""Fasting blood sugar gt 120"") - ""Number of vessels colored"") - ((""Thal"" / ""Age"") / (""Exercise induced angina"" - ""Age""))) * (((""Thal"" / ""Thal"") / (""Resting ecg"" / ""Fasting blood sugar gt 120"")) - ((""Slope"" * ""Cholesterol"") / (""Oldpeak"" * ""Fasting blood sugar gt 120"")))) / ""Resting ecg"")))']"
traditional_gp,{},DT,9,0.9246980625653527,0.8286770481955548,5.507469177246094e-05,140.6530544757843,"['((((((""Resting ecg"" - (""Exercise induced angina"" + ""Thal"")) / ((""Fasting blood sugar gt 120"" / ""Cholesterol"") + (""Max heart rate"" * ""Exercise induced angina""))) + ""Sex"") / ((((""Age"" - ""Trestbps"") - ""Exercise induced angina"") - (""Thal"" - (""Exercise induced angina"" - ""Trestbps""))) * ""Max heart rate"")) * (((((""Trestbps"" * ""Age"") + (""Slope"" * ""Number of vessels colored"")) + (""Max heart rate"" / (""Number of vessels colored"" * ""Exercise induced angina""))) * ""Exercise induced angina"") + (((""Exercise induced angina"" * ""Cholesterol"") - ((""Cholesterol"" * ""Number of vessels colored"") / (""Chest pain type"" * ""Cholesterol""))) + (((""Resting ecg"" / ""Age"") + ""Exercise induced angina"") / (""Exercise induced angina"" - (""Max heart rate"" + ""Exercise induced angina"")))))) / (((""Slope"" / (((""Resting ecg"" / ""Fasting blood sugar gt 120"") + ""Slope"") * (""Slope"" / (""Sex"" - ""Resting ecg"")))) / (""Sex"" / (((""Age"" - ""Exercise induced angina"") / (""Cholesterol"" / ""Thal"")) / ((""Oldpeak"" * ""Max heart rate"") / (""Cholesterol"" * ""Resting ecg""))))) / (""Oldpeak"" + ((""Exercise induced angina"" * ""Resting ecg"") * ""Number of vessels colored""))))']"
